pid,ac,ascovpark,asgarpark,aslotpark,asotherpark,asstpark,bird,cable,cat,dog,elect,fish,gas,heat,na,otherfee,reptile,sewer,storage,trashrem,uncovpark,ungarpark,unlotpark,unotherpark,unstpark,water
4046,,,,,,,,,,,,,,,,,,,,,,,,,,
4047,,,,,,,,,,,,,,,,,,,,,,,,,,
4048,,,,,,,,,,,,,,,,,,,,,,,,,,
4049,,,,,,,,,,,,,,,,,,,,,,,,,,
4050,,,,,,,,,,,,,,,,,,,,,,,,,,
4051,,,,,,,,,,,,,,,,,,,,,,,,,,
4052,,,,,,,,,,,,,,,,,,,,,,,,,,
4053,,,,,,,,,,,,,,,,,,,,,,,,,,
4054,,,,,,,,,,,,,,,,,,,,,,,,,,
4055,,,,,,,,,,,,,,,,,,,,,,,,,,
4056,,,,,,,,,,,,,,,,,,,,,,,,,,
4057,,,,,,,,,,,,,,,,,,,,,,,,,,
4058,,,,,,,,,,,,,,,,,,,,,,,,,,
4059,,,,,,,,,,,,,,,,,,,,,,,,,,
4060,,,,,,,,,,,,,,,,,,,,,,,,,,
4061,,,,,,,,,,,,,,,,,,,,,,,,,,
4062,,,,,,,,,,,,,,,,,,,,,,,,,,
4063,,,,,,,,,,,,,,,,,,,,,,,,,,
4064,,,,,,,,,,,,,,,,,,,,,,,,,,
4065,,,,,,,,,,,,,,,,,,,,,,,,,,
4066,,,,,,,,,,,,,,,,,,,,,,,,,,
4067,,,,,,,,,,,,,,,,,,,,,,,,,,
4068,,,,,,,,,,,,,,,,,,,,,,,,,,
4069,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0
4070,,,,,,,,,,,,,,,,,,,,,,,,,,
4071,,,,,,,,,,,,,,,,,,,,,,,,,,
4072,,,,,,,,,,,,,,,,,,,,,,,,,,
4073,,,,,,,,,,,,,,,,,,,,,,,,,,
4074,,,,,,,,,,,,,,,,,,,,,,,,,,
4075,,,,,,,,,,,,,,,,,,,,,,,,,,
4076,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,,,,,,,,,,,,,,,,,,,,,,,,,,
4078,,,,,,,,,,,,,,,,,,,,,,,,,,
4079,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,,,,,,,,,,,,,,,,,,,,,,,,,,
4083,,,,,,,,,,,,,,,,,,,,,,,,,,
4084,0.0,30.0,,,,,,,35.0,35.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4085,,35.0,,15.0,25.0,,,,30.0,30.0,,,,,,,,,,,,,,,,
4086,,30.0,,15.0,25.0,,,,25.0,25.0,,,,,,,,0.0,,0.0,,,,,,0.0
4087,,,,,,,,,35.0,30.0,,,,,,,,,,0.0,,,,,,
4088,,,,,,,,,50.0,35.0,,,,,,,,,,0.0,,40.0,,,,
4089,,,,,,,,,,,,,,,,,,,,,,,,,,
4090,,,,,,,,,,,,,,,,,,,,,,,,,,
4091,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,,,,,,,,,,,,,,,,,,,,,,,,,,
4094,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,,,,,,,,,,,,,,,,,,,,,,,,,,
4098,,,,,,,,,,,,,,,,,,,,,,,,,,
4099,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,,,,,,,,,,,,,,,,,,,,,,,,,,
4102,,,,,,,,,,,,,,,,,,,,,,,,,,
4103,,,,,,,,,,,,,,,,,,,,,,,,,,
4104,,,,,,,,,,,,,,,,,,,,,,,,,,
4105,,,,,,,,,,,,,,,,,,,,,,,,,,
4106,,,,,,,,,,,,,,,,,,,,,,,,,,
4107,,,,,,,,,,,,,,,,,,,,,,,,,,
4108,,,,,,,,,,,,,,,,,,,,,,,,,,
4109,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,,,,,,,,,,,,,,,,,,,,,,,,,,
4111,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,,,,,,,,,,,,,,,,,,,,,,,,,,
4114,,,,,,,,,,,,,,,,,,,,,,,,,,
4115,,,,,,,,,,,,,,,,,,,,,,,,,,
4116,,,,,,,,,,,,,,,,,,,,,,,,,,
4117,,,,,,,,,,,,,,,,,,,,,,,,,,
4118,,,,,,,,,,,,,,,,,,,,,,,,,,
4119,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,,,,,,,,,,,,,,,,,,,,,,,,,,
4121,,,,,,,,,,,,,,,,,,,,,,,,,,
4122,,,,,,,,,,,,,,,,,,,,,,,,,,
4123,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,,,,,,,,,,,,,,,,,,,,,,,,,,
4126,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,,,,,,,,,,,,,,,,,,,,,,,,,,
4128,,,,,,,,,,,,,,,,,,,,,,,,,,
4129,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,,,,,,,,,,,,,,,,,,,,,,,,,,
4131,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,,,,,,40.0,,,30.0,30.0,,,,,,,,,,,,,,,,
4137,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,,,,,,,,,25.0,25.0,,,,,,,,,,0.0,,,60.0,,,
4139,,,,,,,,,40.0,40.0,,,,,,,,,,,,,,,,
4140,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4141,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4142,,,,,,,,,25.0,25.0,,,,,,,,,,,,,,,,
4143,,,,,,,,,25.0,25.0,,,0.0,,,,,0.0,,0.0,,,,,,0.0
4144,,,,,,,,,50.0,50.0,,,,,,,,,,,,,,,,
4145,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,,,,,,,,,,,,,,,,,,,,,,,,,,
4148,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0
4155,,,,,,,,,40.0,40.0,,,,,,,,0.0,,0.0,,,,,,0.0
4156,,,,,,,,,,,,,,,,,,,,,,,,,,
4157,,,,,,,,,,,,,,,,,,,,,,,,,,
4158,,,,,,,,,,,,,,,,,,,,,,,,,,
4159,,,,,,,,,,,,,,,,,,,,,,,,,,
4160,,,,,,,,,,,,,,,,,,,,,,,,,,
4161,,,,,,,,,,20.0,,,,,,,,,,,,,,,,
4162,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0
4163,,,,,,,,,,,,,,,,,,,,,,,,,,
4164,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0
4165,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,
4166,,,,,,,,,,,,,,,,,,,,,,,,,,
4167,,,,,,,,,,,,,,,,,,,,,,,,,,
4168,,,,,,,,,,,,,,,,,,,,,,,,,,
4169,,,,,,,,,60.0,60.0,,,,,,,,,,,,,,,,
4170,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,,,,,,,,,,,,,,,,,,,,,,,,,,
4172,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,,,,
4173,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4174,,,,,,,,,30.0,25.0,,,0.0,0.0,,,,,,0.0,,,,,,0.0
4175,,,,,,,,,,,,,,,,,,,,,,,,,,
4176,,,,,,,,,,,,,,,,,,,,,,,,,,
4177,,,,,,,,,,,,,,,,,,,,,,,,,,
4178,,,,,,,,,,,,,,,,,,,,,,,,,,
4179,,,,,,,,,,,,,,,,,,,,,,,,,,
4180,,,,,,,,,,,,,,,,,,,,,,,,,,
4181,,,,,,,,,,,,,,,,,,,,,,,,,,
4182,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4183,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4184,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4185,,,,,,,,,,,,,,,,,,,,,,,,,,
4186,,,,,,,,,,,,,,,,,,,,,,,,,,
4187,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,
4188,,,50.0,,,,,,80.0,80.0,,,,,,,,,,,,,,,,
4189,,,,,,,,,40.0,40.0,,,,,,,,,,,,35.0,,,,
4190,,,,,,,,,40.0,40.0,,,,,,,,,,,,,,,,
4191,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4192,,,,15.0,30.0,,,,25.0,25.0,,,,,,,,0.0,,0.0,,,,,,
4193,,,,,,,,,40.0,40.0,,,,,,,,,,,,,,,,
4194,,,,,,,,,,,,,,,,,,,,,,,,,,
4195,,,,,,,,,,,,,,,,,,,,,,,,,,
4196,,,,,,,,,,,,,,,,,,,,,,,,,,
4197,,,,,,,,,,,,,,,,,,,,,,,,,,
4198,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,
4199,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,,,,,,,,,,,,,,,,,,,,,,,,,,
4201,,,,,,,,,60.0,60.0,,,,,,,,,,,,,,,,
4202,,,,,,,,,50.0,20.0,,,,,,,,,,,,,,,,
4203,,,,,,,,,25.0,25.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4204,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4205,,,,,,,,,35.0,35.0,,,,,,,,,,0.0,,,,,,
4206,,,,,,,,,40.0,40.0,,,,,,,,,,,,,,,,
4207,,,,,,,,,40.0,40.0,,,,,,,,,,,,,,,,
4208,,,,,,,,,30.0,30.0,,,,,,,,,,,,,,,,
4209,,,,,,,,,35.0,35.0,,,,,,,,,,,,,,,,
4210,,,,,,,,,35.0,35.0,,,,,,,,,,,,,,,,
4211,,,,,,,,,35.0,35.0,,,,,,,,,,,,,,,,
4212,,,125.0,,,,,,35.0,35.0,,,,,,,,,,0.0,,,,,,
4213,,,,,,,,,,30.0,,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4214,0.0,,,,,,,,40.0,40.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4215,,,,,,,,,,25.0,,,,,,,,0.0,,0.0,,,,,,
4216,,,,,,,,,,,,,,,,,,,,,,,,,,
4217,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,
4218,,,,,,,,,25.0,25.0,,,,,,,,,,,,,,,,
4219,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,,,,
4220,,,,,,,,,35.0,35.0,,,,,,,,,,,,,,,,
4221,,,,,,,,,30.0,30.0,,,,,,,,0.0,,0.0,,,,,,0.0
4222,,,,,,,,,30.0,30.0,,,,,,,,,,0.0,,,,,,0.0
4223,,,,,,,,,35.0,35.0,,,,,,,,,,,,25.0,,,,
4224,,,,,,,,,30.0,30.0,,,,,,,,,30.0,,,,,,,
4225,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0
4226,,,,,,,,,20.0,20.0,,,0.0,,,,,0.0,,0.0,,,,,,0.0
4227,,,,,,,,,25.0,25.0,,,0.0,,,,,,,0.0,,,,,,
4228,,,,,,,,,35.0,35.0,,,,,,,,,,0.0,,,,,,
4229,,,,,,,,,35.0,35.0,,,,,,,,,,,,,185.0,,,
4230,,,,,,,,,40.0,40.0,,,,,,,,,,,,,,,,
4231,,,50.0,,,,,,50.0,40.0,,,,,,,,,,,,,,,,
4232,,,,,,,,,35.0,35.0,,,,,,,,,,,,,,,,
4233,,,,,,,,,,25.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4234,,,,,,,,,25.0,25.0,,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4235,,,,,,,,,,25.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,0.0
4236,,,,,,,,,25.0,25.0,,,,,,,,0.0,,0.0,,,,,,0.0
4237,,,,,,,,,50.0,,,,,,,,,,,0.0,,,,,,
4238,,,,,,,,,,10.0,,,0.0,,,,,,,0.0,,,,,,0.0
4239,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0
4240,0.0,,,,,,,,50.0,50.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,0.0
4241,,,,,,,,,25.0,25.0,,,0.0,0.0,,,,,,0.0,,,,,,
4242,,,,,,,,,15.0,15.0,,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4243,,,,,,,,,,,,,,,,,,,,,,,,,,
4244,,,,,,,,,,,,,,,,,,,,,,,,,,
4245,,,,,,,,,,,,,,,,,,,,,,,,,,
4246,,,,,,,,,,,,,,,,,,,,,,,,,,
4247,,,,,,,,,35.0,35.0,,,,,,,,,,,,,,,,
4248,,40.0,,,,,,,40.0,20.0,,,,,,,,,,,,,,,,
4249,,,,,,,,,,,,,,,,,,,,,,,,,,
4250,,,,,,,,,,,,,,,,,,,,,,,,,,
4251,,,,,,,,,,,,,,,,,,,,,,,,,,
4252,,,,,,,,,,,,,,,,,,,,,,,,,,
4253,,,,,,,,,,,,,,,,,,,,,,,,,,
4254,,,,,,,,,,,,,,,,,,,,,,,,,,
4255,,,,,,,,,,,,,,,,,,,,,,,,,,
4256,,,,,,,,,,,,,,,,,,,,,,,,,,
4257,,,,,,,,,,,,,,,,,,,,,,,,,,
4258,,,,,,,,,,,,,,,,,,,,,,,,,,
4259,,,,,,,,,,,,,,,,,,,,,,,,,,
4260,,,,,,,,,,,,,,,,,,,,,,,,,,
4261,,,,,,,,,,,,,,,,,,,,,,,,,,
4262,,,,,,,,,,,,,,,,,,,,,,,,,,
4263,,,,,,,,,,,,,,,,,,,,,,,,,,
4264,,,,,,,,,,,,,,,,,,,,,,,,,,
4265,,,,,,,,,,,,,,,,,,,,,,,,,,
4266,,,,,,,,,,,,,,,,,,,,,,,,,,
4267,,,,,,,,,,,,,,,,,,,,,,,,,,
4268,,,,,,,,,,,,,,,,,,,,,,,,,,
4269,,,,,,,,,,,,,,,,,,,,,,,,,,
4270,,,,,,,,,,,,,,,,,,,,,,,,,,
4271,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,,,,,,,,,,,,,,,,,,,,,,,,,,
4273,,,,,,,,,,,,,,,,,,,,,,,,,,
4274,,,,,,,,,,,,,,,,,,,,,,,,,,
4275,,,,,,,,,,,,,,,,,,,,,,,,,,
4276,,,,,,,,,,,,,,,,,,,,,,,,,,
4277,,,,,,,,,,,,,,,,,,,,,,,,,,
4278,,,,,,,,,,,,,,,,,,,,,,,,,,
4279,,,,,,,,,,,,,,,,,,,,,,,,,,
4280,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,,,,,,,,,,,,,,,,,,,,,,,,,,
4283,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,,,,,,,,,,,,,,,,,,,,,,,,,,
4285,,,,,,,,,,,,,,,,,,,,,,,,,,
4286,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,,,,,,,,,,,,,,,,,,,,,,,,,,
4288,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,,,,,,,,,,,,,,,,,,,,,,,,,,
4290,,,,,,,,,,,,,,,,,,,,,,,,,,
4291,,,,,,,,,,,,,,,,,,,,,,,,,,
4292,,,,,,,,,,,,,,,,,,,,,,,,,,
4293,,,,,,,,,,,,,,,,,,,,,,,,,,
4294,,,,,,,,,,,,,,,,,,,,,,,,,,
4295,,,,,,,,,,,,,,,,,,,,,,,,,,
4296,,,,,,,,,,,,,,,,,,,,,,,,,,
4297,,,,,,,,,,,,,,,,,,,,,,,,,,
4298,,,,,,,,,,,,,,,,,,,,,,,,,,
4299,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,,,,,,,,,,,,,,,,,,,,,,,,,,
4301,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,,,,,,,,,,,,,,,,,,,,,,,,,,
4314,,,,,,,,,,,,,,,,,,,,,,,,,,
4315,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,,,,,,,,,,,,,,,,,,,,,,,,,,
4317,,,,,,,,,,,,,,,,,,,,,,,,,,
4318,,,,,,,,,,,,,,,,,,,,,,,,,,
4319,,,,,,,,,,,,,,,,,,,,,,,,,,
4320,,,,,,,,,,,,,,,,,,,,,,,,,,
4321,,,,,,,,,,,,,,,,,,,,,,,,,,
4322,,,,,,,,,,,,,,,,,,,,,,,,,,
4323,,,,,,,,,,,,,,,,,,,,,,,,,,
4324,,,,,,,,,,,,,,,,,,,,,,,,,,
4325,,,,,,,,,,,,,,,,,,,,,,,,,,
4326,,,,,,,,,,,,,,,,,,,,,,,,,,
4327,,,,,,,,,,,,,,,,,,,,,,,,,,
4328,,,,,,,,,,,,,,,,,,,,,,,,,,
4329,,,,,,,,,,,,,,,,,,,,,,,,,,
4330,,,,,,,,,,,,,,,,,,,,,,,,,,
4331,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,,,,,,,,,,,,,,,,,,,,,,,,,,
4333,,,,,,,,,,,,,,,,,,,,,,,,,,
4334,,,,,,,,,,,,,,,,,,,,,,,,,,
4335,,,,,,,,,,,,,,,,,,,,,,,,,,
4336,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0
4337,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0
4338,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
4339,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4340,,,,,,,,,40.0,20.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0
4341,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4342,,,,,,,,,,,,,,,,,,,,,,,,,,
4343,,,,,,,,,,,,,,,,,,,,,,,,,,
4344,,,,,,,,,,,,,,,,,,,,,,,,,,
4345,,,,,,,,,,,,,,,,,,,,,,,,,,
4346,,,,,,,,,,,,,,,,,,,,,,,,,,
4347,,,,,,,,,,,,,,,,,,,,,,,,,,
4348,,,,,,,,,,,,,,,,,,,,,,,,,,
4349,,,,,,,,,,,,,,,,,,,,,,,,,,
4350,,,,,,,,,,,,,,,,,,,,,,,,,,
4351,,,,,,,,,,,,,,,,,,,,,,,,,,
4352,,,,,,,,,,,,,,,,,,,,,,,,,,
4353,,,,,,,,,,,,,,,,,,,,,,,,,,
4354,,,,,,,,,,,,,,,,,,,,,,,,,,
4355,,,,,,,,,,,,,,,,,,,,,,,,,,
4356,,,,,,,,,,,,,,,,,,,,,,,,,,
4357,,,,,,,,,,,,,,,,,,,,,,,,,,
4358,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,,,,,,,,,,,,,,,,,,,,,,,,,,
4360,,,,,,,,,,,,,,,,,,,,,,,,,,
4361,,,,,,,,,,,,,,,,,,,,,,,,,,
4362,,,,,,,,,35.0,35.0,,,,,,,,,,,,,,,,
4363,,,,,,,,,25.0,25.0,,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
4364,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,,,,,,,,,,,,,,,,,,,,,,,,,,
4366,,,,,,,,,,,,,,,,,,,,,,,,,,
4367,,,,,,,,,,,,,,,,,,,,,,,,,,
4368,,,,,,,,,,40.0,,,,,,,,,,,,,,,,
4369,,,,,,,,,50.0,50.0,,,,,,,,,,,,,,,,
4370,,,,,,,,,60.0,35.0,,,,,,,,,,,,,,,,
4371,,,,,,,,,50.0,50.0,,,,,,,,0.0,,0.0,,,,,,0.0
4372,,,35.0,,,,,,35.0,35.0,,,,,,,,0.0,,0.0,,,,,,0.0
4373,,,,,,,,,30.0,30.0,,,,,,,,,,0.0,,,,,,0.0
4374,,,,,,,,,25.0,25.0,,,,,,,,,,,,,,,,
4375,,,,,,,,,30.0,30.0,,,,,,,,0.0,,0.0,,,,,,0.0
4376,,,,,,,,,,,,,,,,,,,,,,,,,,
4377,,,,,,,,,,,,,,,,,,,,,,,,,,
4378,,,,,,,,,,,,,,,,,,,,,,,,,,
4379,,,,,,,,,,,,,,,,,,,,,,,,,,
4380,,,,,,,,,,,,,,,,,,,,,,,,,,
4381,,,,,,,,,,,,,,,,,,,,,,,,,,
4382,,,,,,,,,,,,,,,,,,,,,,,,,,
4383,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,,,,,,,,,,,,,,,,,,,,,,,,,,
4385,,,,,,,,,,,,,,,,,,,,,,,,,,
4386,,,,,,,,,,,,,,,,,,,,,,,,,,
4387,,,,,,,,,,,,,,,,,,,,,,,,,,
4388,,,,,,,,,,,,,,,,,,,,,,,,,,
4389,,,,,,,,,,,,,,,,,,,,,,,,,,
4390,,,,,,,,,,,,,,,,,,,,,,,,,,
4391,,,,,,,,,,,,,,,,,,,,,,,,,,
4392,,,,,,,,,,,,,,,,,,,,,,,,,,
4393,,,,,,,,,,,,,,,,,,,,,,,,,,
4394,,,,,,,,,,,,,,,,,,,,,,,,,,
4395,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,,,,,,,,,,,,,,,,,,,,,,,,,,
4397,,,,,,,,,,,,,,,,,,,,,,,,,,
4398,,,,,,,,,,,,,,,,,,,,,,,,,,
4399,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,,,,,,,,,,,,,,,,,,,,,,,,,,
4401,,,,,,,,,,,,,,,,,,,,,,,,,,
4402,,,,,,,,,,,,,,,,,,,,,,,,,,
4403,,,,,,,,,,,,,,,,,,,,,,,,,,
4404,,,,,,,,,,,,,,,,,,,,,,,,,,
4405,,,,,,,,,,,,,,,,,,,,,,,,,,
4406,,,,,,,,,,,,,,,,,,,,,,,,,,
4407,,,,,,,,,,,,,,,,,,,,,,,,,,
4408,,,,,,,,,,,,,,,,,,,,,,,,,,
4409,,,,,,,,,,,,,,,,,,,,,,,,,,
4410,,,,,,,,,,,,,,,,,,,,,,,,,,
4411,,,,,,,,,,,,,,,,,,,,,,,,,,
4412,,,,,,,,,,,,,,,,,,,,,,,,,,
4413,,,,,,,,,,,,,,,,,,,,,,,,,,
4414,,,,,,,,,,,,,,,,,,,,,,,,,,
4415,,,,,,,,,,,,,,,,,,,,,,,,,,
4416,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0
4417,,,,,,,,,,,,,,,,,,,,,,,,,,
4418,,,,,,,,,,,,,,,,,,,,,,,,,,
4419,,,,,,,,,,,,,,,,,,,,,,,,,,
4420,,,,,,,,,,,,,,,,,,,,,,,,,,
4421,,,,,,,,,40.0,40.0,,,,,,,,,,,,125.0,,,,
4422,,,,,,,,,60.0,60.0,,,,,,,,,,,,160.0,,,,
4423,,,165.0,,,,,,35.0,35.0,,,,,,,,,,0.0,,,,,,
4424,,,,,,,,,,,,,,,,,,,,,,,,,,
4425,,,,,,,,,,,,,,,,,,,,,,,,,,
4426,,,,,,,,,,,,,,,,,,,,,,,,,,
4427,,,,,,,,,,,,,,,,,,,,,,,,,,
4428,,,,,,,,,,,,,,,,,,,,,,,,,,
4429,,,,,,,,,,,,,,,,,,,,,,,,,,
4430,,,,,,,,,20.0,20.0,0.0,,0.0,,,,,,,,,,,,,0.0
4431,,,,,,,,,,,,,,,,,,,,,,,,,,
4432,,,,,,,,,,,,,,,,,,,,,,,,,,
4433,,,,,,,,,40.0,40.0,,,,,,,,,,,,175.0,,,,
4434,,,,,,,,,,,,,,,,,,,,,,,,,,
4435,,,,,,,,,40.0,40.0,,,,,,,,,,,,,,,,
4436,,,,,,,,,40.0,40.0,,,0.0,,,,,,,0.0,,,,,,0.0
4437,,,,,,,,,40.0,40.0,,,,,,,,,,,,,,,,
4438,,,,,,,,,45.0,45.0,,,,,,,,,,,,,,,,
4439,,,,,,,,,40.0,40.0,,,,,,,,,,0.0,,150.0,,,,
4440,,,,,50.0,,10.0,,35.0,35.0,,,,,,,10.0,,70.0,,,50.0,,,,
4441,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4442,,,,,,,,,25.0,25.0,,,,,,,,,,,,,,,,
4443,,,,,,,,,30.0,20.0,,,,,,,,0.0,,0.0,,,,,,0.0
4444,,,,,,,,,40.0,40.0,,,,,,,,,,0.0,,,,,,0.0
4445,,,,,,,,,35.0,35.0,,,0.0,,,,,,,0.0,,,,,,
4446,,,,,,,,,25.0,25.0,,,,,,,,0.0,,0.0,,,,,,0.0
4447,,,,,,,,,25.0,25.0,,,,,,,,0.0,,0.0,,,,,,0.0
4448,,,,,,,,,25.0,25.0,,,,,,,,0.0,,0.0,,,,,,0.0
4449,,,,,,,,,55.0,45.0,,,,,,,,,,0.0,,135.0,135.0,,,
4450,,,,,,,,,30.0,30.0,,,,,,,,,,,,,,,,
4451,,,,,,,,,35.0,35.0,,,,,,,,,,,,,,,,
4452,,,,,,,,,,19.0,,,,,,,,,,0.0,,,,,,
4453,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0
4454,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4455,,,,,,,,,,,,,,,,,,,,,,,,,,
4456,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,,,,,,,,,,,,,,,,,,,,,,,,,,
4458,,,,,,,,,,,,,,,,,,,,,,,,,,
4459,,,,,,,,,,,,,,,,,,,,,,,,,,
4460,,,,,,,,,,,,,,,,,,,,,,,,,,
4461,,,,,,,,,,,,,,,,,,,,,,,,,,
4462,,,,,,,,,,,,,,,,,,,,,,,,,,
4463,,,,,,,,,,,,,,,,,,,,,,,,,,
4464,,,,,,,,,,,,,,,,,,,,,,,,,,
4465,,,,,,,,,,,,,,,,,,,,,,,,,,
4466,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,,,,,,,,,,,,,,,,,,,,,,,,,,
4468,,,,,,,,,,,,,,,,,,,,,,,,,,
4469,,,,,,,,,,,,,,,,,,,,,,,,,,
4470,,,,,,,,,,,,,,,,,,,,,,,,,,
4471,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,,,,,,,,,,,,,,,,,,,,,,,,,,
4473,,,,,,,,,,,,,,,,,,,,,,,,,,
4474,,,,,,,,,,,,,,,,,,,,,,,,,,
4475,,,,,,,,,,,,,,,,,,,,,,,,,,
4476,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,,,,,,,,,,,,,,,,,,,,,,,,,,
